"Time","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[3]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[3]"
11.720000000000001,0.38282465383625691,0.56811350061022858,-0.71421245059486071,0.13488884164283219,-0.21144464766240229,0.27792729721854148
11.725000000000001,0.38198289753786069,0.56788640337746632,-0.71454212510135773,0.13470887317795166,-0.21153937575860615,0.2776815575529592
11.73,0.38114173584173733,0.56765864767203189,-0.71487098458066933,0.13452876718510051,-0.21163358945700628,0.27743604313926412
11.74,0.37946119995910055,0.56720116739339399,-0.71552626192902302,0.13416814810410213,-0.21182047493722811,0.27694568965067456
11.75,0.37778305355362063,0.56674107287157494,-0.71617828959020868,0.13380699534706156,-0.21200530668188949,0.27645623590742502
11.76,0.37610730392617076,0.56627837719848817,-0.71682707452675465,0.13344531981314262,-0.2121880873098036,0.27596768104566949
11.77,0.37443395831337378,0.56581309346045627,-0.71747262371328457,0.13308313235338218,-0.21236881947940517,0.27548002418321393
11.775,0.3735981892563825,0.56557948515497269,-0.71779418708313503,0.13290185002908475,-0.21245841823384276,0.27523653222105782
11.779999999999999,0.37276302388775068,0.56534523473796661,-0.71811494413637211,0.1327204437706257,-0.2125475058883815,0.27499326441966598
11.790000000000001,0.37109450775787034,0.56487481410542872,-0.71875404279439714,0.13235726481946578,-0.21272414927330563,0.2745074008365837
11.800000000000001,0.36942841696850243,0.56440184463093346,-0.71938992669740143,0.13199360620625292,-0.21289875240938222,0.27402243249777108
11.81,0.36776475850076668,0.56392633937601255,-0.72002260286694497,0.13162947858883989,-0.21307131810976279,0.27353835844901342
11.82,0.36610353927228906,0.56344831139540208,-0.72065207833596157,0.13126489257670798,-0.21324184922546974,0.27305517771859927
11.825000000000001,0.36527384651720501,0.56320835546065107,-0.72096561800863945,0.13108243097483388,-0.21332635271526235,0.27281392203933885
11.83,0.36444476613735194,0.56296777373680362,-0.72127836014861713,0.1308998587308704,-0.21341034864496322,0.27257288931737711
11.84,0.36278844588705206,0.56248473944064969,-0.72190145536016548,0.13053438756381588,-0.21357681929376721,0.2720914922388879
11.850000000000001,0.36113458524945363,0.56199922153986981,-0.7225213710368068,0.13016848953946195,-0.21374126413410865,0.27161098545951295
11.859999999999999,0.35948319088974773,0.561511233059657,-0.72313811425554464,0.12980217507310954,-0.21390368616455713,0.27113136793862008
11.870000000000001,0.35783426941040403,0.56102078701723779,-0.72375169210404566,0.12943545453140107,-0.21406408841966729,0.27065263861871108
11.875,0.35701073804703032,0.56077464647584851,-0.72405729623223347,0.12925194520854918,-0.21414353308952017,0.27041360669908132
11.880000000000001,0.3561878273513347,0.56052789642164058,-0.72436211168049636,0.12906833823228056,-0.21422247396962035,0.2701747964255673
11.890000000000001,0.35454387119004976,0.5600325742734692,-0.72496938009346401,0.12870083644495586,-0.21437884591986833,0.26969784026839627
11.9,0.35290240734181633,0.55953483356467337,-0.72557350446175384,0.12833295938986292,-0.21453320741077864,0.26922176903997674
11.91,0.35126344215982291,0.55903468727832606,-0.72617449191427041,0.12796471723863342,-0.21468556161727997,0.26874658161680431
11.92,0.34962698193533459,0.55853214838839571,-0.7267723495898778,0.12759612011406338,-0.21483591174851008,0.26827227685923605
11.925000000000001,0.34880969313128429,0.55827998576890825,-0.72707010699492403,0.12741169158678892,-0.21491033629802136,0.26803545511953764
11.93,0.34799303289786021,0.55802722985952624,-0.72736708463725808,0.12722717809008496,-0.21498426104746368,0.26779885361163491
11.94,0.3463616012153119,0.55751994464681354,-0.72795870421477471,0.12685790119173992,-0.21513061279064216,0.267326310702514
11.950000000000001,0.34473269299416998,0.55701030569558718,-0.7285472154903313,0.12648829939515582,-0.21527497028770454,0.26685464694468042
11.960000000000001,0.34310631427964722,0.55649832594118998,-0.72913262564123471,0.12611838262752423,-0.21541733688111936,0.26638386113537837
